fbi_code,feature,importance
02,victims_pain_nyctimene_longitude,0.004233288662513549
02,victims_pain_sado_longitude,0.005806886196902467
02,victims_pain_paine_longitude,0.005418765191235479
02,victims_pain_lacrimosa_longitude,0.007409785152656018
02,victims_pain_grieve_longitude,0.006970981091240133
02,victims_pain_sisyphus_longitude,0.004856247129128376
02,death_kaali_longitude,0.005138182184192157
02,death_crantor_longitude,0.00443642263936788
02,death_pyramus_longitude,0.00456011890036222
02,death_thisbe_longitude,0.0038582457079798793
02,death_eurydike_longitude,0.0062179170148597765
02,firearms_gunn_longitude,0.006069717009196469
02,firearms_gunnie_longitude,0.0059714674038267804
02,firearms_gunma_longitude,0.006181758987214021
02,firearms_shotwell_longitude,0.006154205133150293
02,knives_cutts_longitude,0.005793655913996442
02,knives_cutillo_longitude,0.005654887258870882
02,knives_sharp_longitude,0.0064504088094083645
02,prostitution_pylenor_longitude,0.0050826830368690245
02,prostitution_kythera_longitude,0.006186617249575884
02,prostitution_poutanen_longitude,0.0038789369220303214
02,prostitution_messalina_longitude,0.00574507390183252
02,prostitution_slettebak_longitude,0.005453811297958752
02,prostitution_lust_longitude,0.007011033448797919
02,drugs_dionysus_longitude,0.007566206753624927
02,drugs_bacchus_longitude,0.005992749549495684
02,drugs_beer_longitude,0.004062361144729123
02,drugs_syringa_longitude,0.006343463330438316
02,drugs_syrinx_longitude,0.00487032454938949
02,drugs_pillmore_longitude,0.003920726830166174
02,drugs_datura_longitude,0.005895603664359796
02,money_midas_longitude,0.005487441913748764
02,money_mony_longitude,0.006213144247471837
02,money_gold_longitude,0.005476337599819447
02,money_golden_longitude,0.005109353358259256
02,money_goldfinger_longitude,0.006506506931802337
02,money_goldreich_longitude,0.006487390462133693
02,money_silver_longitude,0.004289042957184403
02,fire_pyrrhus_longitude,0.004929280481898592
02,fire_burnett_longitude,0.005334442465089717
02,fire_burney_longitude,0.005506526545025674
02,fire_burns_longitude,0.003735131882886681
02,fire_burnim_longitude,0.004918053313399184
02,fire_fireman_longitude,0.0066254543299968235
02,obstacles_alu_longitude,0.006422735833888158
02,obstacles_hinderer_longitude,0.006490214396596194
02,obstacles_lysistrata_longitude,0.006567899763997931
02,dishonesty_lie_longitude,0.005481657415305069
02,dishonesty_swindle_longitude,0.0071244300560478115
02,dishonesty_cardea_longitude,0.0057747262087645005
02,computer_hack_longitude,0.005352967612164382
02,computer_hackman_longitude,0.0050499750829386255
02,law_justice_polizzi_longitude,0.004943407321708963
02,law_justice_polit_longitude,0.005372728078748645
02,law_justice_justitia_longitude,0.005960853211948545
02,law_justice_dike_longitude,0.005430316779750216
02,law_justice_themis_longitude,0.00570593596723987
02,law_justice_richthammer_longitude,0.006848079446900329
02,localization_chicago_longitude,0.004973087339733539
02,localization_chikako_longitude,0.004115000786753675
02,localization_cook_longitude,0.007626403758899193
02,aggression_composite,0.008294622951335035
02,mayhem_composite,0.008432350131038917
02,explosive_composite,0.007122228425287306
02,victims_pain_composite,0.007611466405425622
02,death_composite,0.007350303984331738
02,firearms_composite,0.006821279590949522
02,knives_composite,0.005843923320830845
02,prostitution_composite,0.00846429315939203
02,drugs_composite,0.007960386209039456
02,money_composite,0.00693863966355307
02,fire_composite,0.006701911230600243
02,obstacles_composite,0.007717445593643496
02,dishonesty_composite,0.0059049196638113035
02,computer_composite,0.006131538096482519
02,law_justice_composite,0.008686124978086554
02,localization_composite,0.007488587611995518
04A,27,0.00031980490815335794
04A,sun_longitude,0.03903461333030134
04A,moon_longitude,0.010066015467399547
04A,mercury_longitude,0.04367004240336615
04A,venus_longitude,0.019248784194457743
04A,mars_longitude,0.0040412943491525246
04A,jupiter_longitude,0.010002532713533503
04A,saturn_longitude,0.019678285647631872
04A,uranus_longitude,0.04241311308650778
04A,neptune_longitude,0.017785847507624446
04A,pluto_longitude,0.015870246721054374
04A,moon_phase,0.010098322244336102
04A,moon_distance,0.008513280155745994
04A,ascendant,0.026346501094695968
04A,midheaven,0.03809051163636307
04A,north_node,0.028479872502965516
04A,south_node,0.03848707828424254
04A,mercury_retrograde,0.0002842916797020556
04A,eclipse_proximity,0.005605673164275221
04A,conjunctions,0.003415976544790971
04A,oppositions,0.002541417211679239
04A,squares,0.004446430518908758
04A,sun_dignity,9.270301136487625e-05
04A,moon_dignity,0.0009020874834611253
04A,mercury_dignity,0.0003324663648715305
04A,aggression_eris_longitude,0.017317447414322746
04A,aggression_nessus_longitude,0.040965181393847604
04A,aggression_ate_longitude,0.0030003983096715315
04A,aggression_orcus_longitude,0.03126202342838006
04A,aggression_amycus_longitude,0.003077548437037625
04A,aggression_thereus_longitude,0.003616183069571029
04A,aggression_kleinman_longitude,0.0031100788153873194
04A,aggression_sekhmet_longitude,0.0030331692074980865
04A,aggression_tyson_longitude,0.0022828794549414693
04A,aggression_schubart_longitude,0.0030516305060050235
04A,aggression_aristaeus_longitude,0.002502200459811787
04A,aggression_toro_longitude,0.002893598943492666
04A,aggression_amphimachus_longitude,0.0055810727050679895
04A,aggression_balbastre_longitude,0.0034393613863830798
04A,mayhem_rhiphonos_longitude,0.01557026328504661
04A,mayhem_chaos_longitude,0.05109938846912906
04A,mayhem_phaeton_longitude,0.004821086644722844
04A,mayhem_wild_longitude,0.0028135933327099833
04A,mayhem_hybris_longitude,0.003291049317906146
04A,mayhem_hel_longitude,0.0030589612570647243
04A,mayhem_apophis_longitude,0.007059201611924158
04A,explosive_pholus_longitude,0.019167953465669945
04A,explosive_tl66_longitude,0.003497759552970728
04A,explosive_bomben_longitude,0.0026257012088253123
04A,explosive_bombig_longitude,0.0031043199949016636
04A,explosive_bam_longitude,0.003200433668802313
04A,explosive_salpeter_longitude,0.002623986397646341
04A,explosive_salpetriere_longitude,0.002702382825988569
04A,victims_pain_sedna_longitude,0.021531712488048554
04A,victims_pain_chiron_longitude,0.05085022253731309
04A,victims_pain_dejanira_longitude,0.0030603496415832505
04A,victims_pain_nyctimene_longitude,0.0027484061403270244
04A,victims_pain_sado_longitude,0.0025989171986267423
04A,victims_pain_paine_longitude,0.004459262574517438
04A,victims_pain_lacrimosa_longitude,0.00309562842150256
04A,victims_pain_grieve_longitude,0.00444935877960481
04A,victims_pain_sisyphus_longitude,0.0036394722557905666
04A,death_kaali_longitude,0.0031114681711782687
04A,death_crantor_longitude,0.0033053506139693097
04A,death_pyramus_longitude,0.0026589043271297197
04A,death_thisbe_longitude,0.00335221585822914
04A,death_eurydike_longitude,0.0051385913164657395
04A,firearms_gunn_longitude,0.0024102874796512954
04A,firearms_gunnie_longitude,0.003777567141642114
04A,firearms_gunma_longitude,0.0024820240245328573
04A,firearms_shotwell_longitude,0.003856262141982528
04A,knives_cutts_longitude,0.003352552380118062
04A,knives_cutillo_longitude,0.006285405106807108
04A,knives_sharp_longitude,0.0031101762455181675
04A,prostitution_pylenor_longitude,0.00333885081620413
04A,prostitution_kythera_longitude,0.003449212952189927
04A,prostitution_poutanen_longitude,0.003710670893049418
04A,prostitution_messalina_longitude,0.0032386639662406354
04A,prostitution_slettebak_longitude,0.0024619536012357502
04A,prostitution_lust_longitude,0.004711664621104338
04A,drugs_dionysus_longitude,0.004115744960167998
04A,drugs_bacchus_longitude,0.003087475481934299
04A,drugs_beer_longitude,0.0026250201795417344
04A,drugs_syringa_longitude,0.0030553118139312386
04A,drugs_syrinx_longitude,0.002525761462346387
04A,drugs_pillmore_longitude,0.0035698745279559977
04A,drugs_datura_longitude,0.0024999878886070082
04A,money_midas_longitude,0.003950759880837218
04A,money_mony_longitude,0.006386540013029741
04A,money_gold_longitude,0.00260049875622359
04A,money_golden_longitude,0.002659224999943769
04A,money_goldfinger_longitude,0.00421594207870026
04A,money_goldreich_longitude,0.00314400422701347
04A,money_silver_longitude,0.0027800813676153112
04A,fire_pyrrhus_longitude,0.00480028071339941
04A,fire_burnett_longitude,0.0031121680600700663
04A,fire_burney_longitude,0.003280610203692221
04A,fire_burns_longitude,0.003596451634607266
04A,fire_burnim_longitude,0.003390849820709604
04A,fire_fireman_longitude,0.002805111568176688
04A,obstacles_alu_longitude,0.003158995924252141
04A,obstacles_hinderer_longitude,0.0033555136729466932
04A,obstacles_lysistrata_longitude,0.0023253704783909664
04A,dishonesty_lie_longitude,0.005866647302946715
04A,dishonesty_swindle_longitude,0.0029268885754041873
04A,dishonesty_cardea_longitude,0.003120327438817468
04A,computer_hack_longitude,0.0026503362237388904
04A,computer_hackman_longitude,0.0038596703021304348
04A,law_justice_polizzi_longitude,0.003462166659942036
04A,law_justice_polit_longitude,0.003441469648524837
04A,law_justice_justitia_longitude,0.003396700974186041
04A,law_justice_dike_longitude,0.003137837463567998
04A,law_justice_themis_longitude,0.0025510844577529643
04A,law_justice_richthammer_longitude,0.0027475172242859085
04A,localization_chicago_longitude,0.0033721817990347487
04A,localization_chikako_longitude,0.0052530933865539255
04A,localization_cook_longitude,0.004133367279746529
04A,aggression_composite,0.005877405384884238
04A,mayhem_composite,0.005720937041674119
04A,explosive_composite,0.0032693187113306205
04A,victims_pain_composite,0.004621011169473242
04A,death_composite,0.0042825603060119176
04A,firearms_composite,0.004307640295264849
04A,knives_composite,0.00404670688076691
04A,prostitution_composite,0.00803398481697929
04A,drugs_composite,0.004290729851534579
04A,money_composite,0.005098178678320027
04A,fire_composite,0.004299242725345559
04A,obstacles_composite,0.0035066792471937958
04A,dishonesty_composite,0.0037124790939482757
04A,computer_composite,0.0033520549232834962
04A,law_justice_composite,0.003928181146992722
04A,localization_composite,0.004970822790396019
04B,27,5.059168909606188e-05
04B,sun_longitude,0.044598684795763954
04B,moon_longitude,0.007395582502639355
04B,mercury_longitude,0.0511458881803263
04B,venus_longitude,0.03537135558741209
04B,mars_longitude,0.005755752199560173
04B,jupiter_longitude,0.005833944587474751
04B,saturn_longitude,0.038721940846604276
04B,uranus_longitude,0.0277791200381141
04B,neptune_longitude,0.03945680229035446
04B,pluto_longitude,0.036980219956358445
04B,moon_phase,0.006897352191111095
04B,moon_distance,0.007504627249749407
04B,ascendant,0.027154547562346767
04B,midheaven,0.058826520072867504
04B,north_node,0.005872667107013123
04B,south_node,0.01541956023024345
04B,mercury_retrograde,0.0002540468269704124
04B,eclipse_proximity,0.004495694679401543
04B,conjunctions,0.00247908263368043
04B,oppositions,0.0036774999963209883
04B,squares,0.0031050034125235564
04B,sun_dignity,0.0016649019561959478
04B,moon_dignity,0.0006914219188289104
04B,mercury_dignity,0.00013550042581150283
04B,aggression_eris_longitude,0.04392759679829483
04B,aggression_nessus_longitude,0.018703850599060094
04B,aggression_ate_longitude,0.003201905508780673
04B,aggression_orcus_longitude,0.04788978346874401
04B,aggression_amycus_longitude,0.003437894114063965
04B,aggression_thereus_longitude,0.0022403700075690047
04B,aggression_kleinman_longitude,0.004365847750267463
04B,aggression_sekhmet_longitude,0.001986243731703223
04B,aggression_tyson_longitude,0.0025666067797496983
04B,aggression_schubart_longitude,0.002619964611565301
04B,aggression_aristaeus_longitude,0.0024935663750613657
04B,aggression_toro_longitude,0.002640782761491983
04B,aggression_amphimachus_longitude,0.004908224149715879
04B,aggression_balbastre_longitude,0.0019121727149451976
04B,mayhem_rhiphonos_longitude,0.004102925135949944
04B,mayhem_chaos_longitude,0.01824163097524391
04B,mayhem_phaeton_longitude,0.0027438937929977897
04B,mayhem_wild_longitude,0.0031109066471948664
04B,mayhem_hybris_longitude,0.002307947584364733
04B,mayhem_hel_longitude,0.0018857835712705199
04B,mayhem_apophis_longitude,0.0049078390917196004
04B,explosive_pholus_longitude,0.04789217792405182
04B,explosive_tl66_longitude,0.0022879502053447763
04B,explosive_bomben_longitude,0.0029528455006677602
04B,explosive_bombig_longitude,0.0026664578105742714
04B,explosive_bam_longitude,0.003325447137147112
04B,explosive_salpeter_longitude,0.0034642327383275205
04B,explosive_salpetriere_longitude,0.002522165852480171
04B,victims_pain_sedna_longitude,0.024542011733119463
04B,victims_pain_chiron_longitude,0.038554762645797
04B,victims_pain_dejanira_longitude,0.0040896926294105625
04B,victims_pain_nyctimene_longitude,0.002329357392460707
04B,victims_pain_sado_longitude,0.0025235747780999983
04B,victims_pain_paine_longitude,0.004382179462801901
04B,victims_pain_lacrimosa_longitude,0.0036463413348880157
04B,victims_pain_grieve_longitude,0.006044227275292342
04B,victims_pain_sisyphus_longitude,0.0025062959090622126
04B,death_kaali_longitude,0.0025903505048352664
04B,death_crantor_longitude,0.003497700216903083
04B,death_pyramus_longitude,0.002718040138008742
04B,death_thisbe_longitude,0.002323021636316243
04B,death_eurydike_longitude,0.008305138225861698
04B,firearms_gunn_longitude,0.00417402094540485
04B,firearms_gunnie_longitude,0.004718386987227836
04B,firearms_gunma_longitude,0.0024325561914444703
04B,firearms_shotwell_longitude,0.003256143963707934
04B,knives_cutts_longitude,0.0023659233108758405
04B,knives_cutillo_longitude,0.0040824961480957255
04B,knives_sharp_longitude,0.003307093901301761
04B,prostitution_pylenor_longitude,0.0034754023011156613
04B,prostitution_kythera_longitude,0.003099165294030229
04B,prostitution_poutanen_longitude,0.0024921519220065178
04B,prostitution_messalina_longitude,0.0024868064966779126
04B,prostitution_slettebak_longitude,0.0031100235271899128
04B,prostitution_lust_longitude,0.00266312622480952
04B,drugs_dionysus_longitude,0.003691483481062161
04B,drugs_bacchus_longitude,0.0038592167101018453
04B,drugs_beer_longitude,0.002882725099777828
04B,drugs_syringa_longitude,0.0022174992671112233
04B,drugs_syrinx_longitude,0.0028616219076216987
04B,drugs_pillmore_longitude,0.0022254696530672052
04B,drugs_datura_longitude,0.0026348111936524326
04B,money_midas_longitude,0.0038970360885317227
04B,money_mony_longitude,0.003448126322263101
04B,money_gold_longitude,0.003095201687560158
04B,money_golden_longitude,0.0031797343340480757
04B,money_goldfinger_longitude,0.0026502906123410013
04B,money_goldreich_longitude,0.0034729591239756573
04B,money_silver_longitude,0.0038077338573263954
04B,fire_pyrrhus_longitude,0.0031392021276044147
04B,fire_burnett_longitude,0.0033138001163454727
04B,fire_burney_longitude,0.002200235635794466
04B,fire_burns_longitude,0.0028557825343521388
04B,fire_burnim_longitude,0.0028179972792121335
04B,fire_fireman_longitude,0.0029139944352882404
04B,obstacles_alu_longitude,0.002983171996881221
04B,obstacles_hinderer_longitude,0.0031687989360369095
04B,obstacles_lysistrata_longitude,0.0030214762516147147
04B,dishonesty_lie_longitude,0.0031514672132410444
04B,dishonesty_swindle_longitude,0.002499382100184706
04B,dishonesty_cardea_longitude,0.0041857871942589655
04B,computer_hack_longitude,0.0025410021281421914
04B,computer_hackman_longitude,0.0027476674994533416
04B,law_justice_polizzi_longitude,0.0023990890928220765
04B,law_justice_polit_longitude,0.002871900897987431
04B,law_justice_justitia_longitude,0.004287115543086958
04B,law_justice_dike_longitude,0.002625623399730872
04B,law_justice_themis_longitude,0.003414738740923252
04B,law_justice_richthammer_longitude,0.003336305243992574
04B,localization_chicago_longitude,0.002308481824071614
04B,localization_chikako_longitude,0.0025795323671477825
04B,localization_cook_longitude,0.003307781226867663
04B,aggression_composite,0.0036008834877705783
04B,mayhem_composite,0.00392015354566209
04B,explosive_composite,0.0025229693837922106
04B,victims_pain_composite,0.0038945954834234053
04B,death_composite,0.0034353697715619365
04B,firearms_composite,0.006909569152158107
04B,knives_composite,0.004615947234890375
04B,prostitution_composite,0.005307661416068229
04B,drugs_composite,0.0032678963850108463
04B,money_composite,0.003973381427168752
04B,fire_composite,0.003342701999809384
04B,obstacles_composite,0.0025970485157000562
04B,dishonesty_composite,0.0037521245034059948
04B,computer_composite,0.00265435772534643
04B,law_justice_composite,0.004002415246104466
04B,localization_composite,0.0033173682267849925
06,27,7.260140779648205e-05
06,sun_longitude,0.01123570233408133
06,moon_longitude,0.004061068929176894
06,mercury_longitude,0.013070122587787671
06,venus_longitude,0.008488931196002468
06,mars_longitude,0.0033273787241398
06,jupiter_longitude,0.00291686760581125
06,saturn_longitude,0.0689166807660869
06,uranus_longitude,0.024913812532516285
06,neptune_longitude,0.07058535744130688
06,pluto_longitude,0.08383790954315229
06,moon_phase,0.0037138680310572904
06,moon_distance,0.0034933087595795057
06,ascendant,0.01867728099427662
06,midheaven,0.014153240689419047
06,north_node,0.014135530465713532
06,south_node,0.008491710721750608
06,mercury_retrograde,0.0005695898454479984
06,eclipse_proximity,0.003274821065155575
06,conjunctions,0.0011715591280489891
06,oppositions,0.002491877218417914
06,squares,0.0015965790588479524
06,sun_dignity,0.0013920163982390783
06,moon_dignity,0.0004949880297796789
06,mercury_dignity,6.873654351964218e-05
06,aggression_eris_longitude,0.06202062100383177
06,aggression_nessus_longitude,0.045031693049687585
06,aggression_ate_longitude,0.0024274193934887382
06,aggression_orcus_longitude,0.09647001838009438
06,aggression_amycus_longitude,0.0024627602154861663
06,aggression_thereus_longitude,0.001821130183945461
06,aggression_kleinman_longitude,0.005684147701653129
06,aggression_sekhmet_longitude,0.0029184037966672525
06,aggression_tyson_longitude,0.0015305207476763501
06,aggression_schubart_longitude,0.0020295720046880953
06,aggression_aristaeus_longitude,0.002520168454708857
06,aggression_toro_longitude,0.002049569178572781
06,aggression_amphimachus_longitude,0.0014154870242438283
06,aggression_balbastre_longitude,0.0018128640847018332
06,mayhem_rhiphonos_longitude,0.0033436276202676567
06,mayhem_chaos_longitude,0.05015181301922001
06,mayhem_phaeton_longitude,0.0014876515134529698
06,mayhem_wild_longitude,0.001783443537605757
06,mayhem_hybris_longitude,0.0025575529573571903
06,mayhem_hel_longitude,0.001052179022308081
06,mayhem_apophis_longitude,0.004755039706227604
06,explosive_pholus_longitude,0.069693632491264
06,explosive_tl66_longitude,0.001889940763806608
06,explosive_bomben_longitude,0.002609136198603874
06,explosive_bombig_longitude,0.002377213762860155
06,explosive_bam_longitude,0.0017236826721364208
06,explosive_salpeter_longitude,0.0030074763468437506
06,explosive_salpetriere_longitude,0.002395218707260858
06,victims_pain_sedna_longitude,0.0074177619139666855
06,victims_pain_chiron_longitude,0.05739204800577232
06,victims_pain_dejanira_longitude,0.0036691774522469
06,victims_pain_nyctimene_longitude,0.0016322841640948249
06,victims_pain_sado_longitude,0.002056084074868737
06,victims_pain_paine_longitude,0.003867447712688063
06,victims_pain_lacrimosa_longitude,0.0019136170196828789
06,victims_pain_grieve_longitude,0.0030661402226567886
06,victims_pain_sisyphus_longitude,0.0017336773035058798
06,death_kaali_longitude,0.0015312002922512754
06,death_crantor_longitude,0.0036316911522611874
06,death_pyramus_longitude,0.0029783242609455526
06,death_thisbe_longitude,0.0019097883096949476
06,death_eurydike_longitude,0.001167961260293387
06,firearms_gunn_longitude,0.0020952992185870995
06,firearms_gunnie_longitude,0.0036480425458953435
06,firearms_gunma_longitude,0.0013622962532166885
06,firearms_shotwell_longitude,0.0008688277618715614
06,knives_cutts_longitude,0.0016722049427687316
06,knives_cutillo_longitude,0.002021261319765956
06,knives_sharp_longitude,0.0023433306334482893
06,prostitution_pylenor_longitude,0.0018640376795723097
06,prostitution_kythera_longitude,0.0014555622037559202
06,prostitution_poutanen_longitude,0.0021404518231610326
06,prostitution_messalina_longitude,0.0017663828230232185
06,prostitution_slettebak_longitude,0.003350620190712083
06,prostitution_lust_longitude,0.0031005585306248034
06,drugs_dionysus_longitude,0.0024488732711468496
06,drugs_bacchus_longitude,0.002052652091417154
06,drugs_beer_longitude,0.0014069248119789961
06,drugs_syringa_longitude,0.002185541905114964
06,drugs_syrinx_longitude,0.002241006511341776
06,drugs_pillmore_longitude,0.002708743723019701
